region_code,sgg_name,sido,RAI,Econ,Demo,Infra,Serv,net_rate,Rank
46860,함평군,전라남도,-0.4751613588875555,-0.26873344656628023,-0.5837722174376797,-1.0391827736339179,0.3517663330419172,-4.433702301204485,195
46870,영광군,전라남도,-0.47577545349604117,-0.21908935430680057,-0.29175098307565,-0.6998494256728338,-0.509689227335835,-2.80268308787685,196
43730,옥천군,충청북도,-0.4812537989856028,-0.4056954874717925,-0.39322661152542027,-0.8084204489165201,-0.11346774922670273,-0.002535039448115173,197
43720,보은군,충청북도,-0.4812906879448719,-0.33022505335060326,-0.5671496623020557,-0.6174629774766534,-0.3049197429043393,-1.3243099950796795,198
52790,고창군,전북특별자치도,-0.48288730420827936,-0.29785290221630456,-0.5188451688907726,-1.094630579047767,0.3653873735679734,-10.275884751750214,199
27720,군위군,대구광역시,-0.4859793423162871,0.056089049180206574,-0.9689092862819286,-0.6053605415915675,-0.26314801662223397,-2.999966435534564,200
48870,함양군,경상남도,-0.4901774503334246,-0.32678739050056066,-0.5388285765280049,-0.8235874601295908,-0.04984318933505689,-0.6218915101850581,201
52720,진안군,전북특별자치도,-0.497809982706644,-0.1354735012834417,-0.5647396101996122,-0.9023803657741785,-0.08788642136718201,0.29237483241828044,202
47750,청송군,경상북도,-0.49788613597025455,0.1375895607993159,-0.6543201887850923,-1.0979382204907255,0.08696414018564738,-0.6750719941385025,203
48860,산청군,경상남도,-0.49907651667205305,-0.06433757056083544,-0.6408188516932545,-1.0525034505453812,0.15971657070660422,3.2062864102171917,204
52800,부안군,전북특별자치도,-0.5015370484919559,-0.12454842771217814,-0.4784359027862367,-1.1788085128462935,0.23759065561508025,-9.930985926802638,205
28710,강화군,인천광역시,-0.507868373581668,-0.34827107695524984,-0.4862439916891159,-0.45813619444627274,-0.7356953945082204,11.524478698833493,206
47920,봉화군,경상북도,-0.5090326602839594,-0.11254776864883732,-0.6784375969309449,-0.8217733830997215,-0.17098100676165223,-6.001165412955489,207
48850,하동군,경상남도,-0.5189667143298995,-0.07049383875569887,-0.5632136433562812,-0.9669410224176217,-0.13227459487921703,-12.690374284292854,208
46770,고흥군,전라남도,-0.5199733711368474,0.02128858816910052,-0.7714837136276349,-1.1016957091725286,0.20472874423591855,-0.05229588807638638,209
46780,보성군,전라남도,-0.5223011485335993,-0.19300861426286103,-0.6698159606824124,-1.0689796881249898,0.21641172968368938,-9.008368782008352,210
51830,양양군,강원특별자치도,-0.5288574381769164,-0.241033769248769,-0.38605204031240314,-0.7175436590651549,-0.6032546030662759,9.780734808051966,211
51820,고성군,강원특별자치도,-0.5460599737702904,-0.32556255829924735,-0.23552384494302558,-0.9345147641382112,-0.4158190536089331,-5.564016819948282,212
51780,철원군,강원특별자치도,-0.551844087035669,-0.4525209438137883,-0.030956818985237132,-0.9450010266068625,-0.5220211036257805,-17.63429104400915,213
47930,울진군,경상북도,-0.5600634826219185,-0.5653753300668656,-0.29747001926655214,-0.8540238054519108,-0.34982919025396936,-6.093238984798064,214
46900,진도군,전라남도,-0.5705387209014429,-0.04362835283032074,-0.49352407125024755,-1.3038583218515039,0.08339709384027255,-3.400939718147055,215
48840,남해군,경상남도,-0.5738688972291367,-0.29506905281829404,-0.6590746914574783,-0.864013410924299,-0.2588119013727831,-0.43955122656346085,216
46910,신안군,전라남도,-0.5800574278477872,0.22918788418255961,-0.594943244079999,-1.472649077628611,0.18679054500879275,-1.5243503646462915,217
46890,완도군,전라남도,-0.5896428456591273,-0.2733631134511664,-0.4934976759243479,-1.1024817465092387,-0.1315704380754604,-8.400055017238738,218
46820,해남군,전라남도,-0.599922274297881,0.03081941758101022,-0.47181394096056906,-1.3135084617947113,-0.11050509062670369,-12.258242769026197,219
47730,의성군,경상북도,-0.614928314453361,-0.056356541337315144,-0.7991337745241496,-1.0185676716270344,-0.24996231341188863,2.78325092179814,220
52750,임실군,전북특별자치도,-0.6236303728503229,-0.25499859200236064,-0.5503350979297067,-1.282114324082676,0.04367033885897173,-10.29705657747205,221
48820,고성군,경상남도,-0.6336081030600096,-0.30762626383636726,-0.4710167623346963,-1.3058106049663358,0.0024243631676760975,-4.983598517015981,222
48890,합천군,경상남도,-0.6346824969482758,-0.34121798489552213,-0.7325830358486362,-1.1254999210205423,-0.003421689142297832,-5.891541004662509,223
47940,울릉군,경상북도,-0.6409386973814757,0.5785346907840255,-0.22370035377558722,-1.2167211765680457,-1.1245502565243115,-5.7713039027086035,224
47760,영양군,경상북도,-0.6474916583789607,-0.15977464195042618,-0.666391294534202,-1.229572345246026,-0.10622241877558003,-4.033705267040092,225
47820,청도군,경상북도,-0.710386222519042,-0.0776070448283131,-0.6835495445421748,-1.3145017195395543,-0.2959084002618574,4.241034996789315,226
47770,영덕군,경상북도,-0.7116290926459257,-0.5916899986185693,-0.6700831280829319,-0.9934459449829238,-0.405519459323154,-6.953675004517777,227
48720,의령군,경상남도,-0.754698296469121,-0.26542779026025665,-0.6307673654605931,-1.5134239698298826,-0.07630541560597591,0.30660949054226916,228
